DateID,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,ShippingCost,TotalAmount
20240728,128,83,404,13,731,104.21644981654421,73.86907904001492,552.9144711434409
20240728,223,83,865,5,567,70.32337536919766,35.06401515499774,461.61260947580456
20240728,350,83,42,1,803,80.32295250931163,99.2107778361818,623.4662696545065
20240728,922,83,235,17,327,35.969033722593146,21.262022032245206,269.76894424516166
20240728,682,83,902,12,665,46.99599915310255,58.470012203635676,559.5339886432618
20240728,981,83,262,10,404,46.67350618506178,44.841642390973306,312.4848514239649
20240728,187,83,756,9,202,26.9134283705839,10.164687253409657,164.92188437600646
20240728,213,83,921,13,608,15.406898786314535,50.717133959713,541.8759672539725
20240728,588,83,187,4,999,95.30444888709928,111.62358854310419,792.0719625697966
20240728,459,83,746,17,788,49.63298513188474,45.48273473689858,692.8842801312167
20240728,24,83,140,18,342,32.513375943108244,45.5611923972327,263.92543165965907
20240728,255,83,88,13,131,9.003777305689088,7.523758622584863,114.47246407172605
20240728,132,83,71,1,688,60.1955244026514,55.21671454183505,572.5877610555135
20240728,161,83,58,16,413,14.182941243062043,46.6993954876536,352.1176632692844
20240728,738,83,743,14,164,21.384298458297312,22.264891516183567,120.35081002551912
20240728,842,83,802,3,823,40.64592930832811,82.18419793670739,700.1698727549644
20240728,428,83,663,1,440,24.567879536990954,61.629930185270986,353.8021902777381
20240728,959,83,564,8,777,39.347610183649095,106.55138601019489,631.1010038061561
20240728,555,83,791,2,343,41.14073532686002,46.63293369200173,255.22633098113826
20240728,542,83,905,15,936,76.23584646989111,52.81813074204634,806.9460227880626
20240728,521,83,818,8,684,84.88950934928981,61.1865926809875,537.9238979697227
20240728,338,83,253,10,277,34.266845725169226,32.7620437381436,209.97111053668718
20240728,487,83,899,5,406,45.19996707478654,50.98366464400195,309.8163682812115
20240728,96,83,518,6,408,27.757215176809225,42.24579006722217,337.9969947559686
20240728,219,83,323,9,903,71.59095385292801,110.1828922765041,721.2261538705679
20240728,815,83,650,10,842,109.70368049776182,58.99337804757776,673.3029414546604
20240728,592,83,488,10,374,29.085378606341884,23.590646860551214,321.32397453310693
20240728,722,83,645,19,432,31.266684405897855,36.280994625471145,364.452320968631
