DateID,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,ShippingCost,TotalAmount
20240728,565,39,464,15,396,54.903343930704935,19.839518960760664,321.2571371085344
20240728,566,39,636,14,476,56.957887461920194,46.85416407797015,372.1879484601096
20240728,418,39,171,14,442,10.154046756389986,50.24453039882847,381.60142284478155
20240728,325,39,167,14,731,56.437391829746176,93.57438452749119,580.9882236427627
20240728,746,39,141,1,619,48.44394168329363,82.66508664707577,487.89097166963063
20240728,21,39,229,7,913,101.04107880807813,73.06615039571125,738.8927707962107
20240728,68,39,671,2,287,34.315761317564686,24.430435956916753,228.25380272551857
20240728,433,39,331,11,235,6.872341271512416,21.568776105907563,206.55888262258003
20240728,214,39,52,8,537,15.41015463943572,65.28521406683136,456.30463129373294
20240728,777,39,558,15,296,19.203711910661777,25.7627527616388,251.03353532769944
20240728,71,39,21,7,699,79.14996675008635,103.16412124871037,516.6859120012033
20240728,377,39,555,3,407,18.88198602509374,21.15215250660918,366.9658614682971
20240728,11,39,953,20,169,17.433167844184208,23.493964760965195,128.0728673948506
20240728,211,39,532,2,444,16.837868441323124,42.3506991994215,384.8114323592554
20240728,474,39,245,17,912,51.45113821256457,66.43695106892365,794.1119107185118
20240728,167,39,438,5,808,118.36164344709907,62.47387416141937,627.1644823914816
20240728,671,39,794,6,837,19.59180738290864,45.49086984744013,771.9173227696513
20240728,568,39,926,8,987,88.02703797336389,57.41273730032965,841.5602247263064
20240728,832,39,984,2,595,19.413054049505998,81.84001151458962,493.7469344359044
20240728,359,39,759,18,278,35.73670991578028,20.09195465674198,222.17133542747774
20240728,69,39,271,18,199,12.8664293201574,20.85420276980066,165.27936791004194
20240728,168,39,121,11,958,143.05357257438618,107.80319819171409,707.1432292338998
20240728,219,39,740,3,653,95.67164454648155,83.81217864402923,473.51617680948925
20240728,358,39,193,11,772,104.06849830877754,105.50898388972398,562.4225178014985
20240728,119,39,785,10,161,12.207422326058401,19.14641690297486,129.64616077096673
20240728,697,39,421,8,356,11.82838897625318,21.845229267571153,322.3263817561757
20240728,315,39,177,3,386,41.13533707261269,38.03548979678956,306.8291731305977
20240728,108,39,948,20,104,6.726675567380444,14.709246751470777,82.56407768114877
20240728,364,39,852,2,623,20.24425237606454,38.866765821064405,563.8889818028711
20240728,388,39,630,20,392,19.19518230686463,53.94521004706179,318.8596076460736
20240728,353,39,977,17,186,5.295470008240161,19.430190135886722,161.2743398558731
20240728,508,39,253,5,267,29.453548781621418,32.001156857853,205.5452943605256
20240728,198,39,507,9,985,132.36782604995517,90.57183021841054,762.0603437316342
20240728,923,39,185,1,414,19.237465847489695,37.48989068742825,357.27264346508207
20240728,417,39,712,14,750,87.62748399273887,112.03087425477122,550.34164175249
