DateID,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,ShippingCost,TotalAmount
20240728,128,36,233,7,210,4.242031276548231,25.679425273132683,180.07854345031907
20240728,384,36,643,18,760,97.98643548904543,65.47159140520944,596.5419731057451
20240728,549,36,911,15,981,87.28863379877833,80.45628156459637,813.2550846366253
20240728,349,36,582,1,795,67.21365048876848,87.3340245924296,640.4523249188019
20240728,297,36,392,7,902,19.250231432896697,118.28297210628611,764.4667964608172
20240728,571,36,53,19,696,65.4934164197823,53.03160361795721,577.4749799622605
20240728,963,36,783,16,723,55.139847246668914,62.65441675053851,605.2057360027926
20240728,851,36,275,13,694,71.11970738805636,99.61862319475685,523.2616694171868
20240728,46,36,328,3,965,35.581218466310666,65.18999254511478,864.2287889885746
20240728,239,36,471,14,175,16.972180416387733,13.68830122223212,144.33951836138016
20240728,415,36,58,12,340,25.88354637916348,45.20794375314752,268.908509867689
20240728,367,36,364,15,182,11.05651171228701,10.69945669937116,160.24403158834184
20240728,768,36,815,9,307,40.02135992027329,17.14225569353001,249.8363843861967
20240728,644,36,878,11,490,64.93158893958268,43.17458454333699,381.89382651708036
20240728,561,36,597,5,574,21.223175534747394,85.61522527246774,467.1615991927849
20240728,456,36,199,10,520,59.27821800061481,48.93183423936881,411.7899477600164
20240728,811,36,337,3,329,18.99125043327383,16.8325086600721,293.1762409066541
20240728,860,36,955,3,726,59.081067618563,73.5555003063776,593.3634320750593
20240728,662,36,530,18,920,127.16021404288263,75.72274079363764,717.1170451634797
20240728,580,36,603,3,269,18.659071538245758,33.44374097614279,216.89718748561145
20240728,674,36,713,19,901,75.32455921622123,56.96416406134244,768.7112767224363
20240728,504,36,879,12,884,128.731274447793,67.04650551671463,688.2222200354923
20240728,917,36,434,14,250,31.303104493612377,35.854744581706804,182.84215092468082
20240728,944,36,592,12,515,50.44006895364534,31.163427400502858,433.3965036458518
20240728,47,36,250,9,620,66.43946066195419,71.5960369231805,481.9645024148653
20240728,6,36,26,2,484,11.659909907503877,50.12643265484009,422.213657437656
20240728,916,36,148,3,107,4.4946374934118785,8.866871288085655,93.63849121850247
20240728,218,36,58,6,261,15.899302950705286,29.80641904213506,215.29427800715965
20240728,445,36,51,19,571,29.875894441437683,52.33889297475936,488.78521258380295
20240728,528,36,839,14,624,51.2645022010107,43.892360807596084,528.8431369913932
20240728,841,36,621,19,639,42.325882936952304,71.25048343804791,525.4236336249998
20240728,795,36,152,20,103,9.62064194823001,12.981503618747798,80.39785443302219
20240728,41,36,637,15,879,82.46433235494717,128.89588859941753,667.6397790456354
20240728,816,36,394,16,525,55.872315081083244,60.45070226684593,408.6769826520708
20240728,406,36,793,19,217,19.658542140843686,22.728246596763782,174.61321126239253
20240728,912,36,586,4,529,77.48761789489966,62.91276675570743,388.59961534939293
20240728,734,36,929,3,150,14.612274733792985,19.702716257426857,115.68500900878016
20240728,74,36,834,2,367,36.58648018733346,44.1902065927316,286.22331321993494
20240728,379,36,868,8,979,29.402189174881254,62.036979621442484,887.5608312036762
20240728,56,36,199,10,475,45.96040555928262,37.48893057694154,391.55066386377587
20240728,666,36,831,15,733,16.72272493523386,53.378754844663526,662.8985202201026
20240728,84,36,591,5,897,32.70986998544596,54.610541384174816,809.6795886303792
20240728,769,36,918,11,524,54.555318597593455,36.167499093768825,433.27718230863775
20240728,67,36,232,14,326,8.672455244798517,43.13339643189797,274.1941483233035
20240728,839,36,28,1,858,107.86444832231558,114.67008409351796,635.4654675841664
20240728,83,36,585,4,190,4.155113514168003,14.258110366275183,171.58677611955682
20240728,75,36,817,11,691,17.46085560450768,49.74253793243289,623.7966064630594
20240728,853,36,61,11,393,24.05228246930348,37.864675968229896,331.08304156246663
20240728,114,36,48,7,733,89.16738289617079,40.74507833316548,603.0875387706637
20240728,76,36,224,10,171,17.44149779574561,19.978031367092704,133.58047083716167
20240728,409,36,221,7,498,35.71805851229616,52.610593962316386,409.67134752538743
20240728,742,36,374,9,587,73.25301542179545,78.75365612172486,434.9933284564797
20240728,776,36,448,4,788,54.570546402137126,71.24223205225405,662.1872215456088
20240728,566,36,884,17,555,55.50778420323314,53.14196738366936,446.35024841309746
20240728,95,36,217,10,634,84.50010618611391,62.53210442188529,486.9677893920008
20240728,225,36,240,9,606,36.85152059266239,54.263894389309165,514.8845850180285
20240728,330,36,778,20,516,62.67077506338363,70.2239111147597,383.10531382185667
20240728,501,36,728,3,152,16.754929790483985,22.10695325296765,113.13811695654837
20240728,421,36,110,13,415,42.49493245252244,58.94110164828984,313.56396589918774
20240728,824,36,238,9,192,5.834609017003464,11.80697477828623,174.3584162047103
20240728,441,36,69,9,912,49.82982890403362,127.87802099732437,734.292150098642
20240728,164,36,823,11,470,39.64515696837179,67.06749275867048,363.2873502729577
