DateID,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,ShippingCost,TotalAmount
20240728,801,94,529,6,508,15.480112104418682,45.800644588502415,446.7192433070789
20240728,379,94,804,15,366,43.65951432742879,28.475072767902418,293.8654129046688
20240728,629,94,481,18,263,30.426204012996255,31.874567008224535,200.69922897877922
20240728,803,94,608,19,875,116.14475887513257,65.05875603019211,693.7964850946753
20240728,732,94,763,18,461,43.15052980564834,54.787233801997424,363.06223639235424
20240728,765,94,518,7,354,21.839545366782055,50.08063891723802,282.0798157159799
20240728,79,94,417,19,225,31.754799552014052,15.990678879459942,177.254521568526
20240728,930,94,761,7,748,87.74486002076242,92.62953317924651,567.6256067999911
20240728,628,94,728,9,646,76.91111021408993,74.30305072408227,494.7858390618278
20240728,855,94,582,17,745,106.16597411557089,92.46906342446685,546.3649624599623
20240728,522,94,199,8,871,51.182513666004105,84.98928985816896,734.8281964758269
20240728,5,94,861,4,797,28.90780160119755,83.15510074350018,684.9370976553023
20240728,367,94,1,20,652,29.274790598228094,88.81531652151882,533.9098928802531
20240728,204,94,847,18,220,15.789646035623601,23.6989631446272,180.51139081974918
20240728,12,94,817,15,201,13.2161454015252,29.38329530290257,158.40055929557224
20240728,885,94,218,6,846,125.86393827228049,90.85987570795342,629.2761860197661
20240728,826,94,320,18,588,19.827967027889922,75.78707200898812,492.38496096312196
20240728,363,94,852,12,308,38.14123006094133,24.502411317782155,245.3563586212765
20240728,30,94,380,14,549,28.51736807906762,35.954063850140464,484.52856807079195
20240728,104,94,22,3,143,4.769065574755657,10.950597446113168,127.28033697913118
20240728,711,94,340,12,667,60.956403165657015,67.36165361786318,538.6819432164798
20240728,911,94,941,8,546,24.002300331338347,49.94473900490093,472.0529606637607
20240728,868,94,667,5,354,41.747937566728744,33.494040365623725,278.7580220676475
20240728,848,94,844,3,341,40.99948742367308,32.89287771375546,267.10763486257144
20240728,711,94,339,15,889,69.34483265816233,111.97716394689535,707.6780033949424
20240728,907,94,735,7,477,43.87359529205198,68.24455509445902,364.881849613489
20240728,411,94,530,4,815,61.45772168380258,106.7981947663721,646.7440835498253
20240728,44,94,213,11,268,29.533965743833125,30.4037544924148,208.0622797637521
20240728,92,94,243,12,135,7.457107697141274,13.551478824698911,113.99141347815981
20240728,747,94,657,15,465,47.34131270026762,25.109048533853322,392.5496387658791
20240728,847,94,769,3,657,17.88619474603966,37.3498078434859,601.7639974104744
20240728,57,94,126,5,189,16.766756264753408,27.718778090126758,144.51446564511983
20240728,209,94,618,5,724,79.55846539565313,51.79226827134057,592.6492663330063
20240728,850,94,692,6,984,120.06855218053778,58.257836522280535,805.6736112971817
20240728,466,94,532,16,565,32.80099108382785,55.1126833705717,477.08632554560046
20240728,912,94,844,2,121,5.650904573859576,9.76999436648042,105.57910105966
20240728,836,94,289,17,687,48.7311503307956,83.5928832356916,554.6759664335128
20240728,157,94,253,12,164,14.603217999619877,19.19771707663364,130.19906492374648
20240728,383,94,630,15,390,9.134047363236514,33.44086884308652,347.42508379367695
20240728,539,94,20,19,679,101.36804929057236,94.06950108878037,483.56244962064727
20240728,151,94,920,9,460,24.051598394403186,28.08429821428112,407.86410339131567
20240728,431,94,914,6,697,27.0931700155016,78.45624235665161,591.4505876278467
20240728,179,94,197,14,379,54.75501818914432,33.248198560725655,290.99678325013
20240728,105,94,740,6,755,45.50927901385087,78.78128895396665,630.7094320321825
20240728,590,94,496,7,647,49.220280682032055,53.79757834489923,543.9821409730687
20240728,571,94,897,9,594,85.1130953653647,35.20006551653479,473.6868391181005
20240728,653,94,783,11,474,51.75401787484338,67.39060459619118,354.85537752896545
20240728,775,94,363,1,858,51.703595345995005,88.4542760241156,717.8421286298894
20240728,42,94,31,16,727,50.10828790266069,73.57482800450926,603.31688409283
20240728,328,94,420,1,191,22.96862619199811,26.445056356953238,141.58631745104867
20240728,232,94,963,14,619,33.25806397919127,68.3853355265397,517.3566004942691
20240728,388,94,65,15,386,20.718177726558928,55.796535217554606,309.4852870558865
20240728,350,94,786,16,780,73.63567987974001,62.61572106094247,643.7485990593175
20240728,87,94,226,2,496,57.08541642470832,73.05838106413236,365.8562025111593
20240728,956,94,533,5,140,20.576811288838808,17.142665740074644,102.28052297108655
20240728,752,94,855,15,255,6.03974473748697,18.649668723719966,230.31058653879307
20240728,902,94,711,18,670,48.46755524282591,84.77309645478744,536.7593483023867
20240728,511,94,793,20,484,27.423146990841012,44.182262368775675,412.3945906403833
20240728,305,94,147,18,965,25.603375472300975,96.66422461947369,842.7323999082254
20240728,297,94,874,13,265,8.685095681438412,16.785894483759385,239.5290098348022
20240728,612,94,129,4,175,15.323069621132067,16.336092545863316,143.34083783300463
20240728,539,94,251,17,367,38.81438101183338,51.04919471944134,277.13642426872525
20240728,350,94,498,6,410,55.006723051555745,36.86857920640585,318.1246977420384
20240728,861,94,880,18,354,25.859392825269744,24.373018140804398,303.76758903392584
20240728,285,94,636,7,387,44.8548142405297,27.262684816404796,314.8825009430655
