DateID,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,ShippingCost,TotalAmount
20240728,261,76,395,11,607,27.728191448531984,42.89362185854833,536.3781866929197
20240728,796,76,70,13,860,17.69024993416381,70.38211202936779,771.9276380364684
20240728,425,76,298,6,406,19.252307657739085,38.8510124984421,347.8966798438188
20240728,34,76,78,3,303,41.38942688423099,42.03544432836329,219.57512878740573
20240728,956,76,294,19,570,61.44340873244942,66.0915060497043,442.4650852178463
20240728,360,76,419,3,803,100.12955449994575,88.27638498302741,614.5940605170268
20240728,980,76,857,16,765,78.51659048902295,41.7718062882384,644.7116032227386
20240728,63,76,159,20,819,37.08121241106214,103.10879258285624,678.8099950060816
20240728,169,76,93,20,161,21.418787811754196,12.106487752762588,127.47472443548321
20240728,137,76,332,2,104,14.604671836683982,8.937336824419281,80.45799133889673
20240728,15,76,784,14,852,50.05736204806936,109.76453891836925,692.1780990335614
20240728,66,76,196,16,541,73.78172573391646,38.852339331950894,428.3659349341326
20240728,207,76,981,11,303,28.899245390516437,33.96002626865673,240.14072834082683
20240728,399,76,109,15,764,44.83692843555906,39.45391759254323,679.7091539718976
20240728,532,76,422,16,254,37.217066474488874,35.53615207619769,181.24678144931343
20240728,914,76,932,7,139,8.60240948607149,19.825400749031395,110.57218976489712
20240728,377,76,441,11,606,40.24870022210434,68.73625092766326,497.0150488502324
20240728,156,76,95,12,341,20.84875484540719,33.492319010150496,286.6589261444423
20240728,991,76,378,9,206,5.877969061594185,18.740009850442014,181.3820210879638
20240728,291,76,749,1,335,29.016437926416604,37.68917073970457,268.2943913338788
20240728,113,76,716,14,405,60.37688649628203,26.68325206078238,317.9398614429356
20240728,964,76,13,7,165,7.304610500783273,13.355088285416185,144.34030121380056
20240728,17,76,673,4,726,67.46010379621406,89.37955631368442,569.1603398901016
20240728,819,76,139,11,454,54.42149707456495,45.321625168110195,354.25687775732484
20240728,561,76,807,10,742,22.201367020633793,73.72600633621016,646.072626643156
20240728,643,76,598,7,573,17.96855813548009,55.6158118995528,499.41562996496714
20240728,609,76,802,4,898,24.27910804646775,106.96088894167312,766.7600030118591
20240728,638,76,732,12,677,39.2904327263466,67.22344210492182,570.4861251687316
20240728,794,76,961,3,942,77.23747158899926,65.84951326503668,798.9130151459641
20240728,3,76,832,8,644,18.326744132609413,73.01897967042947,552.6542761969611
20240728,531,76,937,19,587,23.20142605848058,73.398756287332,490.3998176541874
20240728,296,76,362,3,933,61.64075332438252,71.10870431402894,800.2505423615885
20240728,219,76,746,11,376,54.565396256156355,38.905895002016116,282.52870874182753
20240728,952,76,13,16,671,50.03285682509953,65.9844818074807,554.9826613674197
20240728,296,76,956,18,715,81.12043912908786,40.46456897201441,593.4149918988977
20240728,484,76,475,20,775,105.82586780221705,62.482765189598,606.6913670081849
20240728,219,76,594,14,235,29.902870734996913,13.351389451987966,191.74573981301512
20240728,874,76,930,18,920,73.34150317927053,64.53294590722055,782.125550913509
20240728,320,76,221,6,248,25.243702281187797,20.55800695182746,202.19829076698474
20240728,684,76,59,17,266,20.0372152604299,22.19525608154772,223.7675286580224
20240728,297,76,261,1,996,67.36904636287315,146.3329344236671,782.2980192134597
20240728,925,76,385,13,614,89.34131758518255,67.81839437175343,456.840288043064
20240728,171,76,682,19,106,6.816035576622916,13.300077796814547,85.88388662656254
20240728,521,76,47,17,589,32.717623961461456,38.495856969539176,517.7865190689994
20240728,54,76,15,2,730,77.29642781318954,86.89566435754752,565.807907829263
20240728,265,76,172,5,882,108.34713164208137,60.902698129880314,712.7501702280383
20240728,813,76,740,13,368,11.025065603374875,33.690754653369105,323.284179743256
20240728,923,76,172,2,836,95.1792820807346,119.91200323806167,620.9087146812037
20240728,111,76,247,18,753,79.71761424059633,102.0983401667375,571.1840455926662
20240728,204,76,107,2,798,106.53333058785098,110.34057849199627,581.1260909201528
20240728,657,76,682,2,254,13.08915914560321,28.77008059017819,212.1407602642186
20240728,713,76,141,5,896,52.90136967618397,126.68680385858457,716.4118264652315
20240728,126,76,429,6,326,43.508630884355384,18.11131976071719,264.38004935492745
20240728,931,76,170,12,734,16.465383778266194,108.56115630625791,608.9734599154759
20240728,179,76,164,7,812,82.34784124362491,76.16288249761745,653.4892762587576
20240728,199,76,835,16,343,44.12446570632211,23.106815619641193,275.7687186740367
20240728,771,76,296,5,730,59.71092157230125,90.65414644738378,579.634931980315
20240728,310,76,913,17,926,18.5737467025836,60.28131855688703,847.1449347405294
20240728,525,76,451,4,729,41.73394242642714,71.06030974070161,616.2057478328712
20240728,939,76,664,18,360,41.30580924490992,48.15589164845252,270.53829910663757
20240728,972,76,215,12,483,14.39846670935984,54.55890395219078,414.0426293384494
20240728,637,76,533,17,743,39.38817866568714,56.65025787964225,646.9615634546706
20240728,135,76,256,6,651,37.18350389195719,76.40977591357398,537.4067201944688
20240728,120,76,34,9,483,67.39245998044986,27.334285826209413,388.27325419334073
20240728,5,76,836,10,683,95.88039926920554,39.90709214492686,547.2125085858676
20240728,403,76,448,10,108,5.12971367146368,9.776466919328398,93.09381940920792
20240728,296,76,191,8,735,34.12127702623635,69.87689312808263,631.001829845681
20240728,394,76,848,3,423,52.45692606685236,56.87958947515847,313.66348445798917
20240728,326,76,732,10,849,39.58536032718411,56.01134231988528,753.4032973529306
20240728,56,76,380,8,252,37.211109389744045,16.69745137261839,198.09143923763756
20240728,544,76,455,10,429,11.297165263052728,63.80155904191234,353.90127569503494
20240728,814,76,620,16,264,7.816010384031668,18.819510877787604,237.36447873818074
20240728,187,76,213,13,910,53.45295749746453,78.71985982877999,777.8271826737555
20240728,386,76,529,13,924,107.14435948363862,96.28565888118818,720.5699816351732
20240728,524,76,281,5,724,32.96973264544152,46.454336881440774,644.5759304731178
20240728,709,76,158,1,425,28.676472224853175,32.279134342962394,364.04439343218445
20240728,471,76,179,5,928,134.55064875991485,116.38461609865189,677.0647351414333
20240728,129,76,220,18,160,6.622339558306414,15.532262220454944,137.84539822123864
20240728,96,76,682,5,877,129.91666482523092,63.70326466658162,683.3800705081875
20240728,302,76,956,12,784,94.0031301457458,92.01036037562447,597.9865094786297
20240728,844,76,989,11,932,125.81843776369575,101.83827940673667,704.3432828295676
20240728,42,76,189,17,715,68.65537233212802,74.76771709670285,571.5769105711692
20240728,182,76,231,12,673,62.23448868042226,41.74302281544542,569.0224885041323
20240728,7,76,783,19,774,30.626792439629973,39.46817039636615,703.9050371640039
20240728,154,76,191,8,607,18.069665397953305,84.09066411919557,504.83967048285115
20240728,177,76,401,11,388,25.91595850420337,56.976461944166616,305.10757955163
20240728,137,76,692,12,910,72.03230620900624,84.69424932245958,753.2734444685342
20240728,856,76,548,8,309,18.21877601145829,33.13206956711604,257.6491544214257
20240728,966,76,764,7,350,29.412807816848435,49.3967551029494,271.1904370802022
20240728,8,76,548,2,189,4.976844453463584,9.695231108280185,174.32792443825622
20240728,112,76,445,18,143,6.447912792101774,14.124598936469138,122.42748827142908
20240728,733,76,13,17,183,5.2243079568995325,21.58437008042495,156.19132196267552
20240728,138,76,670,20,451,61.78228359765812,41.75851774015719,347.4591986621847
20240728,891,76,641,4,946,87.66417267418416,74.7325085873596,783.6033187384562
20240728,731,76,767,1,901,80.94536778987921,49.28722964227806,770.7674025678427
20240728,547,76,138,11,748,71.43365481064929,57.350236837762594,619.2161083515881
20240728,871,76,664,15,674,18.5074658294742,95.2679133655487,560.2246208049771
20240728,906,76,575,12,326,34.03333096566687,21.027369654170716,270.9392993801624
20240728,467,76,920,20,302,18.75203130933396,32.91644251691518,250.33152617375086
20240728,87,76,851,9,871,66.8563427287532,98.9771480193399,705.166509251907
20240728,260,76,576,8,749,57.754840055703596,64.59201576456402,626.6531441797324
20240728,119,76,820,16,995,41.122471221373445,86.72984210698976,867.1476866716368
20240728,655,76,578,10,436,41.58717580015063,61.73885373889,332.67397046095937
20240728,452,76,857,7,438,53.9658549447894,23.666315508276423,360.36782954693416
20240728,408,76,740,2,199,17.148170490676858,28.079569071339893,153.77226043798325
