DateID,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,ShippingCost,TotalAmount
20240728,60,70,200,3,203,6.578040250796974,17.435930152411586,178.98602959679144
20240728,645,70,78,8,785,16.857133222146686,83.45693271949018,684.6859340583632
20240728,166,70,880,6,867,104.43301465303944,103.15421169110587,659.4127736558547
20240728,920,70,726,3,537,73.7126671395522,28.59609061844911,434.6912422419987
20240728,837,70,846,6,743,20.761605941539358,83.54001682498637,638.6983772334743
20240728,630,70,855,17,686,52.20543565459388,39.60810137036013,594.186462975046
20240728,440,70,912,2,706,30.39372863141369,94.14062755607236,581.4656438125139
20240728,758,70,709,20,751,79.5199808411932,53.625806481295925,617.8542126775109
20240728,689,70,657,1,800,100.59242325568253,63.8368164697255,635.570760274592
20240728,366,70,607,8,443,26.55240664389213,37.42516660368289,379.02242675242496
20240728,158,70,494,6,270,36.469936298915385,37.59618596528693,195.9338777357977
20240728,908,70,130,20,830,87.98013548232383,99.05133662182399,642.9685278958522
20240728,323,70,787,2,686,84.46200501194656,78.67599763782347,522.86199735023
20240728,313,70,774,20,359,23.838502200341495,47.731659863750615,287.4298379359079
20240728,529,70,876,13,210,27.302639149883873,27.95400989034526,154.74335095977085
20240728,640,70,622,10,316,15.668308582823231,30.186837925790947,270.14485349138585
20240728,97,70,697,15,524,66.47658958055536,36.38111077799787,421.1422996414468
20240728,912,70,807,5,428,34.393864829633635,41.07073065556771,352.53540451479864
20240728,327,70,589,3,897,45.57895950867216,105.323184039126,746.0978564522018
20240728,895,70,703,6,264,24.77903785646805,13.883464602886376,225.3374975406456
20240728,12,70,288,13,231,10.673343280026286,31.538873075786217,188.7877836441875
20240728,214,70,50,19,686,26.029762244535277,87.8548679209084,572.1153698345563
20240728,753,70,546,5,726,49.15401553626312,52.121004077144946,624.7249803865919
20240728,528,70,678,2,674,47.191533132727336,84.1841798845021,542.6242869827706
20240728,300,70,519,2,140,6.802385425813583,13.647300446730972,119.55031412745544
20240728,157,70,485,4,423,57.52260314632,53.0849935807693,312.3924032729107
20240728,932,70,655,1,599,52.059347806927775,50.80659113309631,496.1340610599759
20240728,677,70,795,1,618,61.11178371741791,77.78986227974717,479.0983540028349
20240728,600,70,546,5,576,13.069188396092633,84.83668071436958,478.0941308895378
20240728,717,70,51,11,678,76.37270115246169,38.02264975531182,563.6046490922265
20240728,226,70,963,8,311,19.484552565463073,30.98677070677534,260.5286767277616
20240728,515,70,601,8,793,43.48280273431855,96.56638292202479,652.9508143436567
20240728,562,70,266,7,213,6.5409943753747966,31.261084660075507,175.1979209645497
20240728,923,70,181,13,398,45.46880851910952,25.586595958856527,326.944595522034
20240728,285,70,369,2,490,32.852404301691095,47.630925454549505,409.5166702437594
20240728,57,70,838,13,964,134.7373759777691,55.846112040854976,773.416511981376
20240728,546,70,121,19,756,107.78512091791487,102.86088592679342,545.3539931552917
20240728,626,70,141,1,960,60.8117697904768,51.273533403536355,847.9146968059869
