DateID,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,ShippingCost,TotalAmount
20240728,596,16,624,16,862,106.90539561970144,60.87504885175403,694.2195555285446
20240728,105,16,527,1,483,31.265373303265783,37.95589429097131,413.7787324057629
20240728,380,16,124,15,186,15.526994741867032,26.46401495374168,144.0089903043913
20240728,282,16,637,12,292,32.01785670070702,38.82824570157477,221.1538975977182
20240728,396,16,555,8,734,92.74540853112923,89.41537347183655,551.8392179970342
20240728,520,16,698,1,458,65.31744156610411,39.903902271578374,352.77865616231753
20240728,763,16,373,1,705,66.47986708522524,38.03679268202037,600.4833402327544
20240728,662,16,271,12,455,44.12639064368203,63.070704590761856,347.80290476555615
20240728,736,16,765,15,254,28.504478788645216,26.117519700450263,199.37800151090454
20240728,763,16,356,11,627,18.46570300660034,51.19017383193781,557.3441231614619
20240728,277,16,193,17,615,48.784011926699876,45.51636053632743,520.6996275369727
20240728,221,16,664,13,663,91.0430221500219,35.11275114668989,536.8442267032882
20240728,534,16,279,13,225,12.205531814666376,12.980616210988064,199.81385197434557
20240728,127,16,960,10,762,70.71894520433143,51.70583980725525,639.5752149884133
20240728,231,16,539,3,602,53.98752710172463,44.76338701829743,503.24908587997794
20240728,333,16,885,19,492,60.089166578860365,52.91228011022427,378.9985533109153
20240728,273,16,391,13,381,53.613517226158535,34.40828496631959,292.97819780752184
20240728,643,16,52,8,984,90.18113777798179,60.75484519308237,833.0640170289358
20240728,35,16,157,9,158,8.470789080503357,13.140488259096005,136.38872266040065
20240728,363,16,482,7,620,86.83325150108229,40.91503741143072,492.251711087487
20240728,88,16,468,5,422,51.393150801736596,26.184475567552628,344.4223736307108
20240728,766,16,49,2,723,47.92186902609431,56.50592256538729,618.5722084085185
20240728,565,16,238,20,164,16.47612031303313,13.202761071535567,134.32111861543132
20240728,199,16,56,19,120,6.576649613228064,12.773675282031597,100.64967510474034
20240728,234,16,271,18,492,57.21069548307022,46.763444196824445,388.0258603201053
20240728,737,16,526,4,175,3.6552278807437535,13.377267059752008,157.96750505950425
20240728,195,16,631,14,116,10.601086876640275,10.920403408770179,94.47850971458955
20240728,340,16,32,20,933,27.001645171608263,86.12219319075024,819.8761616376415
20240728,164,16,346,10,261,29.982385855133654,29.816179313295134,201.20143483157122
