DateID,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,ShippingCost,TotalAmount
20240728,799,32,729,8,541,80.81304709515301,29.37667605151399,430.810276853333
20240728,674,32,779,1,906,34.765863671334785,125.94141226331227,745.292724065353
20240728,8,32,843,13,813,102.01723655394433,49.24706547268899,661.7356979733667
20240728,406,32,943,4,261,28.77391030933818,13.873730786504007,218.35235890415782
20240728,102,32,951,20,315,37.85758016098605,30.295166854369192,246.84725298464474
20240728,484,32,802,15,221,19.700325785025488,15.53385498646304,185.76581922851148
20240728,792,32,1000,13,581,41.09741298055706,46.75313137477137,493.14945564467155
20240728,121,32,685,10,936,19.06884802794113,49.91674973735784,867.014402234701
20240728,404,32,559,16,621,48.19722896795401,66.13347685545827,506.66929417658775
20240728,625,32,342,18,871,41.39944901104036,124.80180499248931,704.7987459964703
20240728,175,32,261,17,796,43.29987597931432,110.01901401025526,642.6811100104304
20240728,13,32,151,20,534,26.09633555945215,46.17358236722837,461.73008207331947
20240728,791,32,290,12,359,40.32825513995999,41.660316751072486,277.0114281089675
20240728,88,32,6,12,977,46.40824897322016,129.13836290125033,801.4533881255295
20240728,653,32,903,16,454,23.634184135366777,29.370527057577743,400.9952888070555
20240728,32,32,65,2,516,36.02468528200029,57.69461476102685,422.28069995697285
20240728,284,32,725,16,774,67.66758327107844,88.07706243791083,618.2553542910107
20240728,481,32,304,19,645,20.97538337380023,62.58579836489997,561.4388182612998
20240728,536,32,220,11,901,18.916862048623273,80.27788494719941,801.8052530041773
20240728,471,32,30,14,724,31.072862432048083,75.1540310689033,617.7731064990486
20240728,953,32,754,2,783,107.72102882865613,39.34636416711764,635.9326070042262
20240728,946,32,408,16,271,25.67437170035971,22.480344852180863,222.84528344745942
20240728,812,32,834,14,548,28.43636696585869,67.72426883300027,451.83936420114105
20240728,677,32,411,13,137,4.373749463317502,12.026648644140314,120.59960189254218
20240728,422,32,760,8,623,44.37025309872416,48.44160565052332,530.1881412507526
20240728,782,32,644,14,248,11.858999187478066,28.03187210029093,208.109128712231
20240728,247,32,553,1,365,12.620769879860589,49.89961721205575,302.47961290808365
20240728,105,32,260,3,467,35.14809699653581,38.02287876288909,393.8290242405751
20240728,320,32,810,5,813,102.88084441439734,42.09304500156971,668.026110584033
20240728,14,32,640,15,650,33.142072382915245,40.943651115743066,575.9142765013416
20240728,504,32,267,2,688,49.351776937729056,63.929443578205415,574.7187794840655
